price,bed,full_bath,half_bath,property_area,years_old,distance_downtown,lot_size,basement,garage,walk_score,bike_score,transit_score,house,condo,townhouse
409900,4.0,3.0,1.0,1365.0,42.0,15.23,3240.0,1.0,1.0,12,48,35,1,0,0
525000,2.0,2.0,1.0,1189.0,62.0,9.22,1189.0,1.0,1.0,36,75,35,1,0,0
708000,5.0,3.0,0.0,1271.0,5.0,6.4,6006.0,1.0,1.0,14,60,46,1,0,0
478800,4.0,3.0,1.0,2035.0,15.0,16.46,5404.0,1.0,1.0,8,56,39,1,0,0
639000,4.0,3.0,1.0,2348.0,26.0,7.26,5199.0,1.0,1.0,16,52,52,1,0,0
389900,2.0,2.0,0.0,975.0,0.0,1.71,975.0,0.0,0.0,72,97,58,0,1,0
259900,2.0,2.0,0.0,1105.0,3.0,1.71,1105.0,0.0,0.0,72,97,58,0,1,0
344900,1.0,1.0,1.0,897.0,19.0,0.68,897.0,0.0,0.0,95,97,72,0,0,1
154800,1.0,1.0,0.0,517.0,108.0,5.78,517.0,0.0,0.0,63,82,59,0,1,0
539900,2.0,2.0,1.0,1149.0,26.0,4.92,2056.0,0.0,1.0,51,60,0,0,0,1
300000,2.0,1.0,0.0,875.0,42.0,4.11,875.0,0.0,1.0,31,71,43,0,0,1
680000,3.0,2.0,1.0,1552.0,25.0,17.05,6275.0,1.0,1.0,14,43,43,1,0,0
625000,2.0,2.0,0.0,1709.0,6.0,36.34,11761.0,1.0,1.0,0,0,0,1,0,0
389900,4.0,2.0,1.0,1117.0,0.0,16.15,4284.0,1.0,1.0,58,85,49,1,0,0
574900,4.0,3.0,1.0,2088.0,7.0,13.85,5447.0,1.0,1.0,12,40,27,1,0,0
519900,3.0,2.0,1.0,1956.0,17.0,18.56,3616.0,1.0,1.0,8,55,34,1,0,0
350000,2.0,1.0,0.0,1248.0,18.0,3.42,1248.0,0.0,1.0,41,88,37,1,0,0
249900,2.0,1.0,0.0,777.0,39.0,3.16,777.0,1.0,0.0,41,88,37,0,0,1
784900,2.0,2.0,0.0,1053.0,48.0,19.07,1053.0,0.0,1.0,8,55,35,0,1,0
459900,5.0,1.0,2.0,1282.0,45.0,6.8,7610.0,1.0,1.0,56,54,55,1,0,0
255000,2.0,1.0,0.0,812.0,63.0,1.06,812.0,0.0,1.0,91,94,70,0,1,0
209999,2.0,1.0,0.0,790.0,49.0,0.92,790.0,0.0,0.0,90,95,77,0,1,0
449900,2.0,2.0,0.0,1097.0,61.0,0.36,1097.0,0.0,1.0,95,95,80,0,1,0
299900,2.0,2.0,0.0,1218.0,2.0,2.25,1218.0,0.0,0.0,79,78,54,0,1,0
679900,2.0,2.0,1.0,1516.0,40.0,8.95,1516.0,0.0,1.0,10,51,28,0,1,0
249900,3.0,1.0,1.0,1074.0,41.0,6.13,1074.0,1.0,0.0,42,74,53,0,0,1
259900,2.0,1.0,0.0,837.0,16.0,0.79,837.0,0.0,1.0,90,96,76,0,1,0
329900,1.0,1.0,0.0,576.0,15.0,19.02,576.0,0.0,1.0,8,55,35,0,1,0
409888,2.0,2.0,0.0,872.0,3.0,19.07,872.0,0.0,1.0,8,55,35,0,1,0
324900,3.0,2.0,0.0,1076.0,51.0,11.53,2809.0,1.0,0.0,48,71,53,1,0,0
499000,3.0,2.0,1.0,1155.0,46.0,6.85,5576.0,1.0,1.0,44,65,53,1,0,0
400000,4.0,2.0,0.0,1063.0,31.0,9.14,5500.0,1.0,0.0,61,54,62,1,0,0
399900,3.0,3.0,0.0,1553.0,4.0,6.86,1553.0,1.0,1.0,20,62,47,0,0,1
329900,1.0,1.0,0.0,580.0,108.0,19.07,580.0,0.0,1.0,22,45,38,0,1,0
719000,3.0,2.0,1.0,1796.0,47.0,2.42,3003.0,1.0,1.0,78,85,51,1,0,0
424900,5.0,3.0,1.0,1378.0,16.0,11.36,3568.0,1.0,1.0,34,68,61,1,0,0
425000,2.0,2.0,0.0,1158.0,49.0,0.77,1158.0,0.0,1.0,93,96,77,0,1,0
449900,2.0,2.0,0.0,1224.0,16.0,0.76,1224.0,0.0,1.0,93,96,77,0,1,0
554900,5.0,3.0,0.0,1420.0,12.0,10.25,8687.0,1.0,1.0,8,55,44,1,0,0
170000,2.0,1.0,0.0,831.0,5.0,7.41,831.0,0.0,0.0,44,74,37,0,1,0
374500,1.0,1.0,0.0,680.0,49.0,0.98,680.0,0.0,0.0,82,90,79,0,1,0
339900,1.0,1.0,0.0,497.0,13.0,2.5,497.0,0.0,1.0,51,94,66,0,1,0
589000,5.0,2.0,0.0,1184.0,49.0,2.62,4499.0,1.0,1.0,77,86,52,1,0,0
519000,4.0,2.0,0.0,858.0,11.0,2.66,3003.0,1.0,1.0,77,86,52,1,0,0
449000,2.0,2.0,0.0,888.0,0.0,2.08,2551.0,1.0,0.0,69,98,65,1,0,0
995000,4.0,3.0,2.0,2541.0,11.0,2.3,3003.0,1.0,1.0,48,83,54,1,0,0
364900,3.0,1.0,1.0,1120.0,26.0,6.58,2787.0,1.0,1.0,33,67,47,1,0,0
580000,4.0,3.0,0.0,1104.0,13.0,7.51,4795.0,1.0,1.0,61,77,64,1,0,0
439900,3.0,2.0,1.0,1729.0,13.0,13.87,4650.0,1.0,1.0,15,55,34,1,0,0
699900,4.0,3.0,1.0,2220.0,36.0,9.73,4392.0,1.0,1.0,30,65,40,1,0,0
329900,4.0,2.0,0.0,823.0,10.0,7.8,2799.0,1.0,0.0,70,73,62,1,0,0
489900,4.0,2.0,0.0,1170.0,63.0,9.34,5683.0,1.0,0.0,39,68,36,1,0,0
439000,3.0,1.0,2.0,1689.0,16.0,11.83,5401.0,1.0,1.0,17,53,39,1,0,0
499900,3.0,2.0,0.0,1108.0,39.0,6.06,5253.0,1.0,1.0,45,87,52,1,0,0
699000,3.0,3.0,0.0,1331.0,16.0,1.38,3595.0,1.0,0.0,85,80,52,1,0,0
354900,4.0,2.0,0.0,990.0,2.0,9.23,5005.0,1.0,1.0,22,46,51,1,0,0
549900,4.0,3.0,0.0,1041.0,48.0,8.74,5500.0,1.0,1.0,44,65,34,1,0,0
609900,2.0,1.0,0.0,1225.0,2.0,1.6,4489.0,1.0,0.0,84,99,64,1,0,0
297774,2.0,2.0,1.0,1001.0,0.0,21.06,1001.0,0.0,1.0,0,31,22,0,0,1
190000,2.0,1.0,1.0,976.0,41.0,9.86,976.0,0.0,0.0,56,74,47,0,0,1
614900,4.0,3.0,1.0,2210.0,21.0,19.69,4672.0,1.0,1.0,31,54,38,1,0,0
558000,3.0,3.0,1.0,1881.0,54.0,10.79,6588.0,1.0,1.0,18,54,39,1,0,0
385000,5.0,4.0,0.0,1242.0,26.0,10.42,673.0,1.0,1.0,49,77,50,1,0,0
989900,4.0,3.0,1.0,2765.0,63.0,16.1,5221.0,1.0,1.0,35,70,35,1,0,0
510000,4.0,3.0,0.0,1966.0,34.0,6.99,5404.0,1.0,1.0,37,61,44,1,0,0
340000,4.0,1.0,1.0,1135.0,24.0,7.97,5952.0,1.0,1.0,47,54,50,1,0,0
564900,3.0,2.0,0.0,1753.0,18.0,8.01,6318.0,1.0,1.0,51,72,46,1,0,0
299500,4.0,2.0,0.0,939.0,80.0,7.09,3606.0,1.0,1.0,59,74,54,1,0,0
519900,3.0,2.0,1.0,1091.0,63.0,7.19,5748.0,1.0,1.0,38,71,52,1,0,0
199900,2.0,1.0,0.0,1227.0,9.0,5.34,1227.0,0.0,0.0,31,59,39,0,1,0
479900,3.0,2.0,0.0,1392.0,31.0,9.1,4994.0,1.0,1.0,46,67,36,1,0,0
709000,3.0,2.0,1.0,1968.0,6.0,2.58,3003.0,1.0,1.0,62,91,59,1,0,0
469900,5.0,3.0,0.0,1166.0,0.0,7.3,4994.0,1.0,1.0,58,77,60,1,0,0
580000,4.0,3.0,1.0,1830.0,27.0,10.74,5500.0,1.0,1.0,19,60,43,1,0,0
309900,3.0,2.0,1.0,1383.0,62.0,10.28,1383.0,0.0,1.0,21,78,38,0,0,1
559900,4.0,3.0,1.0,2033.0,4.0,8.85,4822.0,1.0,1.0,30,72,38,1,0,0
348900,5.0,2.0,0.0,960.0,41.0,8.67,3250.0,1.0,1.0,16,66,54,1,0,0
383000,3.0,2.0,1.0,1303.0,40.0,19.58,2982.0,1.0,0.0,4,46,23,1,0,0
359900,3.0,1.0,0.0,1000.0,13.0,7.2,5102.0,1.0,1.0,56,53,55,1,0,0
369000,5.0,2.0,0.0,1026.0,7.0,9.81,5059.0,1.0,1.0,41,70,37,1,0,0
748500,4.0,1.0,2.0,1289.0,4.0,5.9,6997.0,1.0,1.0,31,83,47,1,0,0
345000,2.0,2.0,1.0,1192.0,15.0,13.91,1055.0,0.0,1.0,17,49,38,0,0,1
574888,4.0,3.0,1.0,2199.0,4.0,17.92,3918.0,1.0,1.0,1,51,29,1,0,0
550000,5.0,2.0,0.0,1044.0,16.0,5.99,5693.0,1.0,1.0,48,62,49,1,0,0
428000,3.0,2.0,1.0,1341.0,34.0,7.19,1341.0,1.0,1.0,51,64,44,0,0,1
795000,4.0,4.0,0.0,2062.0,12.0,7.15,6501.0,1.0,1.0,10,73,30,1,0,0
449900,4.0,2.0,0.0,1311.0,42.0,8.93,5393.0,1.0,1.0,41,67,35,1,0,0
699000,6.0,3.0,1.0,2544.0,26.0,12.08,5242.0,1.0,1.0,8,21,38,1,0,0
389900,5.0,2.0,1.0,1128.0,42.0,9.45,4973.0,1.0,1.0,59,71,48,1,0,0
419000,4.0,2.0,0.0,942.0,1.0,7.93,3972.0,1.0,1.0,24,66,37,1,0,0
459900,3.0,2.0,1.0,1865.0,12.0,16.04,4521.0,1.0,1.0,11,50,30,1,0,0
369000,3.0,2.0,0.0,1046.0,59.0,10.84,3412.0,1.0,0.0,20,56,36,1,0,0
453900,3.0,2.0,1.0,1795.0,25.0,12.72,2698.0,1.0,0.0,33,67,60,1,0,0
309900,3.0,2.0,0.0,834.0,22.0,10.05,2970.0,1.0,1.0,51,70,40,1,0,0
52500,2.0,1.0,0.0,933.0,7.0,11.28,933.0,0.0,0.0,26,42,41,0,0,0
505000,4.0,3.0,1.0,1844.0,7.0,15.45,3358.0,1.0,1.0,6,38,34,1,0,0
699900,4.0,3.0,0.0,1853.0,27.0,7.86,6760.0,1.0,1.0,17,77,59,1,0,0
229000,2.0,1.0,0.0,540.0,37.0,14.54,2067.0,1.0,1.0,15,63,38,0,0,1
119900,1.0,1.0,0.0,531.0,47.0,10.31,531.0,0.0,0.0,43,70,59,0,1,0
158000,2.0,1.0,0.0,700.0,28.0,4.85,700.0,0.0,0.0,43,75,54,0,1,0
389999,5.0,3.0,0.0,1142.0,41.0,10.12,5134.0,1.0,1.0,21,59,47,1,0,0
339900,4.0,2.0,1.0,1329.0,3.0,10.96,3014.0,1.0,1.0,34,69,40,1,0,0
685000,4.0,3.0,1.0,2775.0,6.0,14.17,5303.0,1.0,1.0,6,61,35,1,0,0
949000,5.0,3.0,1.0,2269.0,61.0,16.59,7470.0,1.0,1.0,28,68,30,1,0,0
279900,2.0,2.0,0.0,995.0,4.0,0.89,995.0,0.0,0.0,91,97,79,0,1,0
850000,2.0,2.0,0.0,939.0,37.0,0.9,939.0,0.0,1.0,85,95,79,0,1,0
940000,7.0,4.0,1.0,2100.0,16.0,4.32,8998.0,1.0,1.0,66,77,45,1,0,0
479000,4.0,2.0,0.0,940.0,0.0,3.69,3067.0,1.0,0.0,35,80,51,1,0,0
688500,2.0,2.0,0.0,1432.0,56.0,0.8,1432.0,0.0,1.0,91,95,77,0,1,0
579900,2.0,1.0,0.0,773.0,12.0,3.39,2885.0,1.0,0.0,54,89,55,1,0,0
484989,4.0,2.0,0.0,1025.0,19.0,8.72,5188.0,1.0,1.0,44,65,34,1,0,0
650000,4.0,3.0,1.0,1735.0,40.0,4.12,3003.0,1.0,1.0,65,83,44,1,0,0
755000,4.0,3.0,1.0,1843.0,1.0,4.32,2992.0,1.0,1.0,40,83,50,1,0,0
235000,3.0,1.0,0.0,1023.0,-1.0,7.28,2497.0,1.0,0.0,59,67,54,0,0,1
278000,3.0,2.0,1.0,1248.0,21.0,7.59,1248.0,0.0,0.0,71,81,62,0,0,1
599900,6.0,3.0,2.0,2156.0,61.0,14.13,4230.0,1.0,1.0,45,63,33,1,0,0
734900,4.0,3.0,1.0,1799.0,7.0,2.78,3003.0,1.0,1.0,60,90,53,1,0,0
499900,4.0,3.0,1.0,1473.0,13.0,10.17,7212.0,1.0,1.0,20,60,33,1,0,0
419130,3.0,1.0,0.0,892.0,33.0,6.35,11761.0,1.0,1.0,33,61,52,1,0,0
399900,4.0,1.0,2.0,1114.0,2.0,12.1,6264.0,1.0,0.0,24,65,55,1,0,0
960000,4.0,3.0,1.0,2386.0,15.0,3.23,8999.0,1.0,1.0,49,89,52,1,0,0
437500,4.0,3.0,1.0,1701.0,42.0,18.97,4381.0,1.0,1.0,31,68,37,1,0,0
379900,5.0,2.0,0.0,1048.0,3.0,9.63,5070.0,1.0,0.0,41,65,55,1,0,0
449900,4.0,3.0,1.0,1597.0,42.0,11.87,5059.0,1.0,1.0,37,91,43,1,0,0
374900,3.0,2.0,0.0,1470.0,72.0,14.96,5156.0,1.0,1.0,73,77,57,1,0,0
799900,5.0,3.0,1.0,2471.0,106.0,11.36,7621.0,1.0,1.0,16,66,36,1,0,0
495000,5.0,2.0,0.0,943.0,0.0,8.16,464.0,1.0,1.0,34,59,37,1,0,0
760000,5.0,3.0,1.0,2376.0,45.0,6.27,7535.0,1.0,1.0,26,83,51,1,0,0
519900,4.0,3.0,1.0,1732.0,64.0,12.16,6157.0,1.0,1.0,69,77,53,1,0,0
469800,4.0,2.0,0.0,1043.0,106.0,6.41,4965.0,1.0,1.0,41,64,51,1,0,0
399649,5.0,2.0,0.0,1212.0,65.0,7.96,7201.0,1.0,1.0,47,60,46,1,0,0
439900,4.0,3.0,1.0,1716.0,69.0,12.41,4456.0,1.0,1.0,15,57,29,1,0,0
549000,3.0,2.0,0.0,1236.0,16.0,2.12,3025.0,1.0,0.0,81,90,58,1,0,0
875000,5.0,3.0,1.0,2892.0,3.0,20.77,5350.0,1.0,1.0,8,55,34,1,0,0
499900,3.0,2.0,1.0,2046.0,16.0,13.54,8579.0,1.0,1.0,18,46,38,1,0,0
456800,4.0,3.0,1.0,1615.0,21.0,10.96,18.0,1.0,1.0,14,61,35,1,0,0
489000,3.0,2.0,1.0,2476.0,42.0,17.74,4983.0,1.0,1.0,3,42,31,1,0,0
254000,3.0,1.0,1.0,1176.0,4.0,17.19,1176.0,0.0,1.0,3,40,36,0,0,1
659900,4.0,4.0,1.0,2562.0,14.0,12.96,4176.0,1.0,1.0,39,63,46,1,0,0
360000,3.0,2.0,0.0,1062.0,18.0,15.96,2788.0,1.0,0.0,41,55,55,1,0,0
488000,3.0,2.0,1.0,1812.0,46.0,9.27,3054.0,1.0,1.0,33,70,39,1,0,0
359900,5.0,3.0,0.0,1177.0,5.0,15.08,4026.0,1.0,0.0,48,70,45,1,0,0
514900,4.0,2.0,0.0,1289.0,4.0,10.83,5716.0,1.0,1.0,12,69,35,1,0,0
374500,4.0,2.0,0.0,1081.0,3.0,8.36,6200.0,1.0,1.0,38,59,46,1,0,0
559900,4.0,3.0,0.0,1620.0,108.0,6.79,4887.0,1.0,1.0,32,76,60,1,0,0
367500,3.0,1.0,1.0,1371.0,0.0,9.65,4793.0,1.0,1.0,19,50,43,1,0,0
309900,3.0,2.0,1.0,1057.0,7.0,16.96,2551.0,1.0,0.0,7,43,41,1,0,0
475000,3.0,1.0,0.0,1107.0,11.0,6.73,5931.0,1.0,1.0,48,62,56,1,0,0
419900,4.0,3.0,0.0,1139.0,3.0,14.49,3972.0,1.0,1.0,38,77,53,1,0,0
775000,5.0,3.0,1.0,2987.0,10.0,8.42,5952.0,1.0,1.0,37,73,38,1,0,0
428888,4.0,2.0,1.0,1140.0,12.0,10.38,5673.0,1.0,1.0,45,66,42,1,0,0
354900,4.0,3.0,0.0,1120.0,108.0,9.51,5005.0,1.0,1.0,59,77,52,1,0,0
480000,5.0,3.0,0.0,1052.0,16.0,8.33,6049.0,1.0,1.0,15,51,52,1,0,0
599000,3.0,2.0,1.0,1686.0,5.0,1.58,1686.0,0.0,1.0,71,98,67,0,0,1
625000,5.0,3.0,0.0,1622.0,4.0,10.66,5414.0,1.0,1.0,27,71,45,1,0,0
634000,4.0,3.0,1.0,1788.0,6.0,12.31,8665.0,1.0,1.0,60,78,49,1,0,0
497900,4.0,2.0,1.0,1317.0,5.0,11.46,5511.0,1.0,1.0,16,65,49,1,0,0
359900,4.0,2.0,0.0,934.0,32.0,8.3,5996.0,1.0,1.0,39,61,48,1,0,0
329900,3.0,3.0,1.0,1517.0,7.0,17.78,1517.0,0.0,1.0,0,0,0,0,0,1
799000,5.0,4.0,0.0,2135.0,40.0,7.11,4876.0,1.0,1.0,24,62,55,1,0,0
619900,5.0,3.0,1.0,2120.0,14.0,8.98,5296.0,1.0,1.0,13,35,36,1,0,0
389900,2.0,1.0,0.0,1008.0,63.0,10.26,6028.0,1.0,0.0,40,76,41,1,0,0
698000,5.0,3.0,1.0,2085.0,2.0,9.19,5382.0,1.0,1.0,8,46,21,1,0,0
549990,3.0,2.0,1.0,2157.0,28.0,15.32,3444.0,1.0,1.0,1,28,30,1,0,0
799900,3.0,3.0,0.0,1498.0,38.0,6.97,5996.0,1.0,1.0,49,88,60,1,0,0
347999,3.0,1.0,2.0,1199.0,25.0,6.26,2497.0,1.0,1.0,43,67,50,1,0,0
417000,3.0,2.0,0.0,1527.0,0.0,16.89,5177.0,1.0,1.0,28,54,37,1,0,0
379000,4.0,2.0,0.0,1032.0,16.0,11.42,3283.0,1.0,0.0,42,67,41,1,0,0
699999,4.0,3.0,1.0,2694.0,49.0,18.73,5091.0,1.0,1.0,16,36,36,1,0,0
589800,4.0,3.0,0.0,2415.0,3.0,16.65,4123.0,1.0,1.0,0,38,0,1,0,0
287000,3.0,2.0,1.0,1258.0,39.0,16.41,2055.0,0.0,1.0,43,44,31,0,0,1
434000,3.0,3.0,1.0,1661.0,9.0,17.79,2906.0,1.0,1.0,12,45,38,1,0,0
399000,4.0,2.0,1.0,1272.0,63.0,15.22,3574.0,1.0,1.0,46,70,39,1,0,0
329900,3.0,2.0,0.0,1018.0,39.0,11.48,4359.0,1.0,0.0,39,67,49,1,0,0
329000,3.0,2.0,1.0,1146.0,23.0,11.18,3013.0,1.0,0.0,51,71,57,1,0,0
334900,3.0,1.0,0.0,1044.0,4.0,7.49,5403.0,1.0,0.0,54,63,58,1,0,0
344900,2.0,1.0,0.0,754.0,62.0,8.71,5996.0,1.0,1.0,46,77,48,1,0,0
238000,2.0,1.0,0.0,451.0,57.0,1.47,451.0,0.0,0.0,71,89,79,0,1,0
995000,2.0,2.0,0.0,1939.0,24.0,0.86,1939.0,0.0,0.0,79,97,77,0,1,0
329500,2.0,1.0,1.0,1062.0,18.0,5.55,1062.0,0.0,0.0,27,81,50,0,1,0
449900,2.0,2.0,0.0,1080.0,37.0,8.79,6189.0,1.0,1.0,34,68,48,1,0,0
424900,5.0,2.0,0.0,1101.0,19.0,8.88,4338.0,1.0,0.0,17,61,49,1,0,0
319900,2.0,2.0,1.0,1166.0,10.0,19.68,1166.0,0.0,1.0,37,68,42,0,0,1
374500,2.0,2.0,0.0,1153.0,17.0,3.2,1153.0,0.0,1.0,55,90,60,0,1,0
650000,4.0,3.0,1.0,1546.0,22.0,2.64,3003.0,1.0,1.0,69,97,60,1,0,0
338000,2.0,2.0,0.0,670.0,19.0,6.05,670.0,0.0,0.0,49,79,61,0,1,0
750000,4.0,3.0,1.0,1853.0,62.0,3.52,2997.0,1.0,1.0,41,88,43,1,0,0
375000,4.0,2.0,1.0,1106.0,8.0,10.91,5608.0,1.0,0.0,33,69,41,1,0,0
479900,2.0,2.0,1.0,1303.0,58.0,16.11,5070.0,1.0,1.0,39,76,47,1,0,0
469900,4.0,2.0,1.0,1994.0,16.0,10.33,4542.0,1.0,1.0,38,68,39,1,0,0
450000,3.0,2.0,0.0,912.0,40.0,7.44,4801.0,1.0,1.0,61,81,62,1,0,0
525000,4.0,2.0,1.0,2322.0,-1.0,14.74,3940.0,1.0,1.0,24,52,36,1,0,0
469900,4.0,2.0,1.0,1825.0,19.0,16.77,5081.0,1.0,1.0,8,39,37,1,0,0
149900,2.0,1.0,0.0,772.0,12.0,8.5,772.0,0.0,0.0,62,87,66,0,1,0
988000,4.0,3.0,1.0,2940.0,6.0,9.17,6588.0,1.0,1.0,68,96,39,1,0,0
289900,2.0,2.0,1.0,1123.0,80.0,12.96,1276.0,0.0,0.0,61,76,51,0,0,1
279000,2.0,1.0,1.0,1102.0,13.0,15.49,1873.0,0.0,1.0,66,74,36,0,0,1
449900,4.0,3.0,0.0,1289.0,11.0,16.56,4693.0,1.0,1.0,25,51,58,1,0,0
479000,4.0,3.0,1.0,1842.0,25.0,18.14,4241.0,1.0,1.0,7,34,38,1,0,0
550000,4.0,2.0,1.0,1891.0,51.0,7.28,5995.0,1.0,1.0,52,86,57,1,0,0
558500,4.0,2.0,0.0,1107.0,13.0,11.11,6210.0,1.0,1.0,21,60,52,1,0,0
950000,3.0,2.0,1.0,1676.0,0.0,18.7,8202.0,1.0,1.0,9,39,35,1,0,0
299900,2.0,2.0,1.0,1104.0,5.0,18.81,1104.0,0.0,1.0,41,74,38,0,0,1
650000,5.0,2.0,1.0,2788.0,7.0,11.23,5414.0,1.0,1.0,22,55,41,1,0,0
370900,4.0,3.0,1.0,1344.0,0.0,12.53,3574.0,1.0,1.0,32,86,43,1,0,0
649900,4.0,1.0,0.0,859.0,10.0,10.42,10592.0,1.0,1.0,53,80,42,1,0,0
375000,2.0,1.0,0.0,1237.0,10.0,10.52,6006.0,1.0,1.0,50,71,42,1,0,0
639800,4.0,3.0,1.0,1469.0,21.0,2.55,1469.0,0.0,1.0,69,97,53,0,0,1
748000,4.0,3.0,0.0,1792.0,14.0,4.51,5996.0,1.0,0.0,47,80,47,1,0,0
720000,5.0,3.0,1.0,2347.0,56.0,7.7,462.0,1.0,1.0,47,82,50,1,0,0
358000,3.0,2.0,1.0,1402.0,61.0,13.86,8740.0,0.0,1.0,33,67,59,0,0,1
624900,6.0,4.0,2.0,2300.0,16.0,13.98,4402.0,1.0,1.0,0,0,0,1,0,0
300000,1.0,1.0,0.0,651.0,25.0,9.54,651.0,0.0,1.0,25,54,46,0,1,0
304900,4.0,2.0,0.0,873.0,45.0,10.74,2992.0,1.0,0.0,45,67,41,1,0,0
609900,4.0,3.0,1.0,1946.0,12.0,11.04,3000.0,1.0,1.0,34,61,42,1,0,0
998000,4.0,3.0,0.0,1956.0,0.0,8.81,7535.0,1.0,1.0,25,50,40,1,0,0
335000,3.0,2.0,1.0,1464.0,25.0,19.29,3035.0,1.0,0.0,29,67,39,1,0,0
550000,5.0,3.0,1.0,2620.0,55.0,18.65,5941.0,1.0,1.0,40,70,38,1,0,0
780000,4.0,3.0,1.0,2425.0,3.0,8.35,6857.0,1.0,1.0,35,65,37,1,0,0
389000,5.0,2.0,1.0,953.0,5.0,10.2,4596.0,1.0,1.0,24,66,36,1,0,0
750000,4.0,3.0,0.0,1271.0,37.0,6.86,5295.0,1.0,1.0,56,78,62,1,0,0
414900,4.0,3.0,1.0,1346.0,42.0,15.28,3391.0,1.0,1.0,18,49,34,1,0,0
305000,3.0,1.0,1.0,1064.0,14.0,11.32,5996.0,1.0,1.0,25,55,39,1,0,0
294500,3.0,3.0,1.0,1105.0,14.0,16.64,1733.0,0.0,1.0,11,66,31,0,0,1
399900,4.0,3.0,0.0,1190.0,52.0,11.02,4489.0,1.0,1.0,2,52,37,1,0,0
429900,4.0,3.0,1.0,2220.0,40.0,15.99,5414.0,1.0,1.0,25,41,50,1,0,0
189900,3.0,1.0,1.0,1011.0,77.0,7.7,1011.0,0.0,0.0,76,77,63,0,0,1
210000,2.0,1.0,0.0,815.0,23.0,7.73,815.0,0.0,0.0,76,77,63,0,0,1
319900,4.0,2.0,0.0,796.0,13.0,7.06,4994.0,1.0,1.0,64,66,60,1,0,0
569000,4.0,3.0,1.0,2261.0,15.0,16.5,5661.0,1.0,1.0,24,69,35,1,0,0
359900,2.0,2.0,0.0,1159.0,26.0,6.53,1159.0,0.0,1.0,32,65,55,0,0,1
422000,3.0,2.0,1.0,1872.0,0.0,13.58,5242.0,1.0,1.0,29,66,53,1,0,0
489500,3.0,3.0,1.0,1328.0,41.0,10.06,3972.0,1.0,1.0,56,78,38,1,0,0
324888,2.0,2.0,0.0,994.0,7.0,0.83,994.0,0.0,0.0,91,96,79,0,1,0
284400,3.0,2.0,1.0,1119.0,13.0,12.68,1119.0,0.0,1.0,33,67,60,0,0,1
179600,1.0,1.0,0.0,455.0,39.0,12.67,455.0,0.0,0.0,33,67,60,0,0,1
374900,3.0,1.0,1.0,1231.0,16.0,10.52,4036.0,1.0,1.0,29,66,43,1,0,0
599900,3.0,1.0,0.0,1143.0,3.0,4.06,5199.0,1.0,1.0,38,73,48,1,0,0
639900,4.0,2.0,1.0,2652.0,21.0,13.17,5802.0,1.0,1.0,8,50,42,1,0,0
474000,4.0,2.0,0.0,902.0,6.0,2.87,3003.0,1.0,0.0,69,97,54,1,0,0
299500,3.0,2.0,1.0,1159.0,22.0,14.07,1159.0,0.0,0.0,13,53,33,0,0,1
589000,2.0,2.0,0.0,1583.0,23.0,0.84,1583.0,0.0,0.0,91,96,74,0,1,0
989900,4.0,3.0,1.0,2332.0,43.0,3.32,3552.0,1.0,1.0,50,90,51,1,0,0
499900,2.0,1.0,0.0,1107.0,12.0,1.18,3003.0,1.0,1.0,91,99,76,1,0,0
790000,3.0,2.0,0.0,1057.0,23.0,4.93,5996.0,1.0,1.0,29,81,55,1,0,0
439900,3.0,2.0,1.0,1808.0,4.0,13.57,482.0,1.0,1.0,17,66,37,1,0,0
749900,5.0,3.0,1.0,2481.0,43.0,13.01,5565.0,1.0,1.0,28,50,47,1,0,0
525000,4.0,2.0,1.0,1835.0,9.0,12.01,5931.0,1.0,1.0,64,72,53,1,0,0
719900,3.0,2.0,1.0,2582.0,41.0,15.89,7136.0,1.0,1.0,12,46,30,1,0,0
499000,5.0,3.0,1.0,2214.0,11.0,15.19,4833.0,1.0,1.0,21,63,40,1,0,0
358900,2.0,2.0,1.0,1076.0,10.0,7.67,1915.0,1.0,1.0,35,76,55,0,0,1
780000,4.0,3.0,1.0,1682.0,42.0,4.84,2992.0,1.0,1.0,28,76,57,1,0,0
759900,4.0,2.0,1.0,1377.0,4.0,1.16,3003.0,1.0,1.0,90,81,52,1,0,0
899900,4.0,3.0,1.0,2038.0,1.0,4.63,5996.0,1.0,1.0,31,73,57,1,0,0
325000,2.0,2.0,1.0,1137.0,5.0,16.97,1137.0,0.0,1.0,62,81,47,0,0,1
559990,3.0,2.0,1.0,2282.0,0.0,15.12,3444.0,1.0,1.0,0,30,0,1,0,0
474900,5.0,3.0,1.0,1917.0,42.0,13.76,4295.0,1.0,1.0,23,64,32,1,0,0
288000,3.0,2.0,1.0,1151.0,6.0,15.35,1453.0,0.0,1.0,28,62,35,0,0,1
458000,2.0,3.0,1.0,1495.0,8.0,15.22,1495.0,1.0,1.0,26,48,55,0,0,1
398000,6.0,3.0,0.0,1104.0,40.0,12.98,3218.0,1.0,0.0,44,72,60,1,0,0
578888,5.0,2.0,0.0,1053.0,38.0,4.83,5587.0,1.0,1.0,38,72,49,1,0,0
509000,3.0,1.0,1.0,1145.0,4.0,4.83,5587.0,1.0,1.0,38,72,49,1,0,0
299900,3.0,2.0,1.0,1238.0,21.0,11.14,2497.0,0.0,1.0,0,0,0,0,0,1
749900,6.0,3.0,1.0,2587.0,5.0,15.74,6889.0,1.0,1.0,25,57,26,1,0,0
